RecordId,Group,File,Format,Bytes,Sha256
D0357,10_physical_v2,data/10_physical_v2/D0357.json,JSON,1022,a900bcab4f577c2408cdab359ff9b7a09f66694aa0a2b94bd8a185ca6c054b93
D0358,10_physical_v2,data/10_physical_v2/D0358.json,JSON,27872,e47832325afa815c4e7395c39b83fd9814bb4bc46188d3f691d15691dfd95601
D0359,10_physical_v2,data/10_physical_v2/D0359.json,JSON,1013,8b9df0a6c21b70845403fe63f5ee75d55ce376901083c3915e814fefde2f0040
D0360,10_physical_v2,data/10_physical_v2/D0360.json,JSON,27873,67359ce7865e9a0d16a512952a72f384d2422e7a98e28bb6b161789ae608543a
D0361,10_physical_v2,data/10_physical_v2/D0361.json,JSON,1012,da0bb8aa796d4bfdf4dbf052b7bfd92b17f27099fc1eb35d7de2fa8f57b36446
D0362,10_physical_v2,data/10_physical_v2/D0362.json,JSON,29201,8b2fb8af3997d73e9c5f27438acab7cd358ad5a948a3235da177f542ea6fba0f
D0363,10_physical_v2,data/10_physical_v2/D0363.json,JSON,1013,b83f21f1431931aa12a8162b332222cbac49019fdc592f5786ca31abe1d02e06
D0364,10_physical_v2,data/10_physical_v2/D0364.json,JSON,32005,14f4acd12f3ddd0897df98205b0f3f49a4c890ad8b52c220a677c5cdef02439c
D0365,10_physical_v2,data/10_physical_v2/D0365.json,JSON,1013,3c1515b4a314661d33a9943834031990620f5396b7cd2bfa139bbad610bd3e5c
D0366,10_physical_v2,data/10_physical_v2/D0366.json,JSON,27839,cf838008da1f1456e3d71b282f7a87ff3a22cfd1abea1c68cb810818de897031
D0367,10_physical_v2,data/10_physical_v2/D0367.json,JSON,1012,38de0a4782a3f3e8e5b593a928d0d97497e5a79375b98c8012abf43045834307
D0368,10_physical_v2,data/10_physical_v2/D0368.json,JSON,6850,3c8de536397f8a47952a0974f16be48a16666db1e49487e788a12515e67bb07a
D0369,10_physical_v2,data/10_physical_v2/D0369.json,JSON,199686,4cdf4ffc802f06801999c098f5ca2ed31fb75cb62dc23e1d1e88f1e2788a95c9
D0370,10_physical_v2,data/10_physical_v2/D0370.json,JSON,2726,9a77f9ff20e751d39f399695619fe78d9c34d9f9be413b8ff33fdf6744f9f1d6
D0371,10_physical_v2,data/10_physical_v2/D0371.json,JSON,1014,eda90ceeaeb2cc1ef2a04e95e40f33e405fc8e60a15ca74d50e53088a27e16e2
D0372,10_physical_v2,data/10_physical_v2/D0372.json,JSON,6977,e7637fb598b9ff3e3242bd6f97dc24d2e30ca0ed576ade6c42fc2f34dd291f60
D0373,10_physical_v2,data/10_physical_v2/D0373.json,JSON,8728,883a47b2b3152c7dd9f26cdd54f46d6bd10fb3014ac391323bc5910d336cc728
D0374,10_physical_v2,data/10_physical_v2/D0374.json,JSON,2728,d38e80b8aeabe116586f90b6c43bd633f7a1d418b163924657be8be8adfd3107
D0375,10_physical_v2,data/10_physical_v2/D0375.json,JSON,1015,f99c4631d10cad22b46b284fd3056a918ab859aa81fa897700d6ebc7769f5a79
D0376,11_physical_v3,data/11_physical_v3/D0376.json,JSON,16035,c9cdfa90c7f26f007c87f7d147fdabc4a668d15ff47ae19271369227915c3f26
D0377,11_physical_v3,data/11_physical_v3/D0377.json,JSON,3870,f2a12b32d18614e6d5132aa6e01f39742f64004af7fef55b9b42f93dee24afed
D0378,11_physical_v3,data/11_physical_v3/D0378.json,JSON,4275,e6aefcee54f7b1757a6e1313a333b0112a0f2270864a1c7ed87d18ba1d3cd263
D0379,11_physical_v3,data/11_physical_v3/D0379.json,JSON,1099,1202d33f1b6413100a4b08a7c90b6b1b4be9a7bc80428fdfab8e2b6f7f336c3e
D0380,11_physical_v3,data/11_physical_v3/D0380.json,JSON,161,e402a8a129c861cf2775ca5d51c6f0a8be07c27f96adad3c5b6b67cd7b81e6e9
D0381,11_physical_v3,data/11_physical_v3/D0381.json,JSON,596,f7932488ff57a9c67d0bcf3bd21aee9289986378860ec4c8c5f32bae21a37bb5
D0382,11_physical_v3,data/11_physical_v3/D0382.json,JSON,8037,4beced1acb18de9fe5cbed2539557d3ef2a9d2ba9bc121cca215fda9bdc4d24f
D0383,11_physical_v3,data/11_physical_v3/D0383.json,JSON,9587,2ae11fb15331ff276cfc04a299279c837778890f82d821fb716c332e8f9e0842
D0384,11_physical_v3,data/11_physical_v3/D0384.json,JSON,7474,f62da45889dafb32a5db352fcc32cd0fcbeddd70214d395f04fdeefb5930edd9
D0385,11_physical_v3,data/11_physical_v3/D0385.json,JSON,8973,ca01c2a7bd75767037bbc1265a53160dc550e0ba1d50229f2f1405e697389234
D0386,11_physical_v3,data/11_physical_v3/D0386.csv,CSV,1835,ea9e62fbdcc6435acdcc5e9561a4e2bb8168c44202f1bd4776d88589c6dd6035
D0387,11_physical_v3,data/11_physical_v3/D0387.json,JSON,6843,80bfeb2bf0afe98ec923c2ecfa7449cf02668e9e7e74a05b5674f2f37bbaeff5
D0388,11_physical_v3,data/11_physical_v3/D0388.json,JSON,663617,0cd9cba1ee94077bd924c325aec695d9f9458a0070fafd91d860df1861f32bb1
D0389,11_physical_v3,data/11_physical_v3/D0389.json,JSON,2728,66f72c20f59be6df027312b79ada8f264b5ec56e90ad847feae204e7c947d799
D0390,11_physical_v3,data/11_physical_v3/D0390.json,JSON,1016,6f58c70cd3a670ef2c64ad8a2b489383d7acd423f7ee49633f79d5be1b4a4b8a
D0391,11_physical_v3,data/11_physical_v3/D0391.json,JSON,6821,2dddc5ad4ebb47936437f3d9c464c881c53b9645fd80d7c5c44e9b23cb61e783
D0392,11_physical_v3,data/11_physical_v3/D0392.json,JSON,480363,5d7f42e7fbaa2f687b23c4fdb169c9d2f137797bd5e1b4eb1503f7a750a10b8b
D0393,11_physical_v3,data/11_physical_v3/D0393.json,JSON,2728,ad0a5f5263cde9c56daf9d6dd5664f1010ab6f95eccf4d77d9bb120fbce2a89a
D0394,11_physical_v3,data/11_physical_v3/D0394.json,JSON,1015,27a196cc1b37e436d1d4ca6f6480ddfb4a665c0367aacadc985fb56652e2be49
D0395,11_physical_v3,data/11_physical_v3/D0395.json,JSON,6848,4b66738c2198dd7d895904ed005c0dc6881a28d000e7f7c7f4fc6bd270d1bdb3
D0396,11_physical_v3,data/11_physical_v3/D0396.json,JSON,254154,31780f3a0d3171f78171e8dd257422910334b03fb771b5323f22d3a5ede07c36
D0397,11_physical_v3,data/11_physical_v3/D0397.json,JSON,2728,aae0fbb50f588b71749713171cdb21920b800a28829f9c7bfc4c5e4a61542a7c
D0398,11_physical_v3,data/11_physical_v3/D0398.json,JSON,1015,bc6f869c6275d88524486548a29507e264044e44d23f56ff3e4ac8cddbc3bf57
D0399,12_joint_v4,data/12_joint_v4/D0399.json,JSON,1139,87a86a28b150cf69fb4cfa58c49cba129ea6d462b46fb2c2b2bd8efd3499cd28
D0400,12_joint_v4,data/12_joint_v4/D0400.json,JSON,821,9a0cf4cdd96e1918918da781541b97a66bdb1451d5861fb50a204e7a2148b332
D0401,12_joint_v4,data/12_joint_v4/D0401.json,JSON,636,4d9ce0e71445867f50837483f1e76232340e49b6f63609113719c01c5ecddab3
D0402,12_joint_v4,data/12_joint_v4/D0402.json,JSON,1043,2a791af42156176d1e2c36d21d89d3a610e9a6e2b9a98d4804c5bca071da5fac
D0403,12_joint_v4,data/12_joint_v4/D0403.json,JSON,278,494b82a27f3b57c6d539a9f2b524098191592e670d15250227f3381ee5f4b9e9
D0404,12_joint_v4,data/12_joint_v4/D0404.json,JSON,13173,c8e3fc9cd4dcd2847922903bdcc05c56e35e4d5de63fa8a3415bf27576dac6d6
D0405,12_joint_v4,data/12_joint_v4/D0405.json,JSON,6478,e016f2c01b167e399d715803e0b2e4c0a3574970e14f02401eda2bde2c475035
D0406,12_joint_v4,data/12_joint_v4/D0406.json,JSON,593,79a184448cc2da51b6784fa2480acacafe8367c7451e372dea613797f452642c
D0407,12_joint_v4,data/12_joint_v4/D0407.json,JSON,12834,37309b8fd7d16dfc6561ad06e57e63304a506f60437f64aeed225a85afb77ad0
D0408,12_joint_v4,data/12_joint_v4/D0408.json,JSON,508,f6121783dcccc8c3cdd7795072ad38756cf12610db8192546e7b54127d73ae05
D0409,12_joint_v4,data/12_joint_v4/D0409.json,JSON,18820,e112efa42ab223b0e5358ddc304d4fa8f2a4b39e767d212b7d0b436bd090d8b5
D0410,12_joint_v4,data/12_joint_v4/D0410.json,JSON,506,70e2f9de5382d8250217ad4c9a874ac483ddb1773f7cc93f1d34890b58bd99c6
D0411,12_joint_v4,data/12_joint_v4/D0411.json,JSON,18777,292aa23ed02e41ee05907d40a4af8b736e9a29dc827532790179b77999acbcc5
D0412,12_joint_v4,data/12_joint_v4/D0412.json,JSON,504,af700014cc78756912efa6cbd4bd60ee13949a5710afc39a5cfa43a8dfbdb0a6
D0413,12_joint_v4,data/12_joint_v4/D0413.json,JSON,18791,821b4b2fbd6041467c7b0fdd885d2ea422bfdd0b7cb72a53b4739970337b33eb
D0414,12_joint_v4,data/12_joint_v4/D0414.json,JSON,504,08a9bd58961b2fe6c8d0e89b15c96ca0857521eedfe30df2bcd28d1ffcc15854
D0415,12_joint_v4,data/12_joint_v4/D0415.json,JSON,21388,a8c7b4a908bca01f805e890fe0351cc79416f930c805f48072ed8cc2a89c546d
D0416,12_joint_v4,data/12_joint_v4/D0416.json,JSON,502,394576b63d050ab89efd97b9dea2511222d089c2eb2b1d0df0d728251afe3aab
D0417,12_joint_v4,data/12_joint_v4/D0417.json,JSON,17534,69373a66e00e278486b77b0d955aac2c70012378d253faea2a84187c514b20d6
D0418,12_joint_v4,data/12_joint_v4/D0418.json,JSON,574,1a635d3f8b3498294d26a423072d403f3627d044efcb5ab0af2867e146d5444e
D0419,12_joint_v4,data/12_joint_v4/D0419.json,JSON,12757,c6a0e4bc9433d84c57b4eb0aaee984fe7d1aa22375e4b63d22088e9a1ebffc53
D0420,12_joint_v4,data/12_joint_v4/D0420.json,JSON,574,0ba11657a92aea003774104fa83e8bfacf1eabd87ab6954dcb79259c420f1921
D0421,12_joint_v4,data/12_joint_v4/D0421.json,JSON,12761,8baf0e729ae15f9fdccaf58a97a95fc59165e5f6623879216b9899beeae081b0
D0422,12_joint_v4,data/12_joint_v4/D0422.json,JSON,574,0a7a6b7f13b0a0a631049e50b019a28a752db66959c4f06fe2008fa5765cd404
D0423,12_joint_v4,data/12_joint_v4/D0423.json,JSON,13975,d4655fef6cc48ee520f5e76a74dd414b65e9977e5982568c21c78c0aed518fe0
D0424,12_joint_v4,data/12_joint_v4/D0424.json,JSON,574,6754e56bff741d46111c62a0b14e745ea216a64bb6d6beb0e62023645842f59d
D0425,12_joint_v4,data/12_joint_v4/D0425.json,JSON,16480,e045271e1eeaf9e3ce987ebd6fbceabc4304d55821f9cc621a7eca36cdec1eae
D0426,12_joint_v4,data/12_joint_v4/D0426.json,JSON,574,adf1b577884984390219bcf546a1a2adde49e7c06fa7ad8b33bef5242ebdfc19
D0427,12_joint_v4,data/12_joint_v4/D0427.json,JSON,16490,378feb2656e89bb9df53965e364e0ff6e05058192a8279157ab71f9f508c9c81
D0428,12_joint_v4,data/12_joint_v4/D0428.csv,CSV,466,9056d23c2a8ad3a0ddb13d83c464bf9aebcfc16a0fc484c7796bef5bbfd17f55
D0429,12_joint_v4,data/12_joint_v4/D0429.json,JSON,578,8667b9b06790aebb1ef0b68abc1f3584f2e0c4150303de132ae9550ab532e028
D0430,12_joint_v4,data/12_joint_v4/D0430.json,JSON,13979,c73f12b03fe9ed3088646e14d400976415efbd195ea273c502cb997865d35322
D0431,12_joint_v4,data/12_joint_v4/D0431.json,JSON,595,064a4ca70c9963dd7580685a02a4569e527f2dc038b5d33016d9a8dda1d3e44a
D0432,12_joint_v4,data/12_joint_v4/D0432.json,JSON,14142,c486891d0fa088a9b0ca6f4ca77dadce94c25806e508eca0195108f7b6afc31f
D0433,12_joint_v4,data/12_joint_v4/D0433.csv,CSV,2229,b119d3086ce687132b4d8f883f951f5a313df00a3d5fa6cff0cc215a14d10531
D0434,12_joint_v4,data/12_joint_v4/D0434.json,JSON,571,f7ae053816ce8d8a35926351ddf6eb1f086bf0202f788a11baed8d227f3eaa7d
D0435,12_joint_v4,data/12_joint_v4/D0435.json,JSON,817,a7ac42ff9895aa37157c7d3e4ca801b34cc2dc52bd49e1e774c23db21d45bf1e
D0436,12_joint_v4,data/12_joint_v4/D0436.json,JSON,6953,881b58d03d85f8dc7af10705b3a0dfa5301cd7dceecca17a705cd4fc59478b28
D0437,12_joint_v4,data/12_joint_v4/D0437.json,JSON,3577,5c04ffde71692d3ebb69ac07554fdb5c6b8a079e97a95eb2880b3814974d7edb
D0438,12_joint_v4,data/12_joint_v4/D0438.json,JSON,622,d41e15b45388da60bc754ff9932697ee1944ba7fa5a72d304c065685b579fe64
D0439,12_joint_v4,data/12_joint_v4/D0439.json,JSON,532620,1f4bda8840ab17aa939a7b91e4b598a5fcf355054d5df4ea94f3719b3f27f996
D0440,12_joint_v4,data/12_joint_v4/D0440.json,JSON,6933,b81c762fcb337a19c3120dd8ec5a699f39487dd0cd87c19dc382778d5190735d
D0441,12_joint_v4,data/12_joint_v4/D0441.json,JSON,3577,4828b87cb3e484be26d5d3871a400442f92319cf08a439bb15e7b4d02582220e
D0442,12_joint_v4,data/12_joint_v4/D0442.json,JSON,612,a1d0d72ff147955ee3f520220d6816ed9065a25ec7fc584e630cbd3aa0c8b00f
D0443,12_joint_v4,data/12_joint_v4/D0443.json,JSON,531962,0d2acc00504eb90b75963ce5db8d34901920b5577150a43060793b5b8ab7964d
D0444,12_joint_v4,data/12_joint_v4/D0444.json,JSON,6834,85aa815fee3b66cfb20311a45099b48d03c911cccb1085809292df6af3631f19
D0445,12_joint_v4,data/12_joint_v4/D0445.json,JSON,3576,daa9e12ed2c98d06234aa9a3b6c2a34b9cf227328eac5984476fae8f539ba63a
D0446,12_joint_v4,data/12_joint_v4/D0446.json,JSON,630,972dbe3a91a43de2d109f89b373a8948e0190912047a22ee0fc9f72c9bf5a7e9
D0447,12_joint_v4,data/12_joint_v4/D0447.json,JSON,6984,b179295920b2422c604abab1069b6934e785d61c9197deeab57b875daacb8671
D0448,12_joint_v4,data/12_joint_v4/D0448.json,JSON,3577,08c741af7d0af16d66f492f0419b440dde07315b1ab3297c675d29164d83dde2
D0449,12_joint_v4,data/12_joint_v4/D0449.json,JSON,622,d49507717ed7ef46b2fa6660710aa6993ffeb830797a0ef5ccefa9cbd550571b
D0450,12_joint_v4,data/12_joint_v4/D0450.json,JSON,6818,51c51a5502d8d3f892a0e3ccf3bc4060720829da385f0bb7d53a8b24b2a65128
D0451,12_joint_v4,data/12_joint_v4/D0451.json,JSON,3577,102adfdc4d43869ea79ec783eb4e47534aba1bf4738545b99eb1e092990e30f3
D0452,12_joint_v4,data/12_joint_v4/D0452.json,JSON,612,b512b34977d27f820016328c37cf407da83cd857d5715fc60f157f064057a4e3
D0453,12_joint_v4,data/12_joint_v4/D0453.json,JSON,6906,03c904758d74afb6e4dbd5122299b63a304b571e530e64049f083a3491a023e1
D0454,12_joint_v4,data/12_joint_v4/D0454.json,JSON,3577,4bd0bb7dbc86b8cfda6c214482af2dff0173f0d18a91d1092198197e29e60c39
D0455,12_joint_v4,data/12_joint_v4/D0455.json,JSON,630,efd55b66d060eeb0b53bba075e6f6392cf4228d65907ed5e898ad2335b352330
D0456,12_joint_v4,data/12_joint_v4/D0456.json,JSON,13201,008672d35708896e8a6f69a0d393968f04dc4cb7bf9eadfe9a34884c4e391fc8
D0457,12_joint_v4,data/12_joint_v4/D0457.json,JSON,5294,677cad4ce7cff1ba7de2db64350bf4dd3955833948f97a86f2230225dc209f77
D0458,12_joint_v4,data/12_joint_v4/D0458.json,JSON,631,a0d1b78c1f1b0f243cce9d81e6dcb5f8b27775912855ea4ddd393acbaa7f54ed
D0459,12_joint_v4,data/12_joint_v4/D0459.json,JSON,13265,07c523c78ce66d6480dd1b8beaedbfdfc6dfec5ee08893cac30697b9ac99c3e6
D0460,12_joint_v4,data/12_joint_v4/D0460.json,JSON,5294,c425d1e0931d0883647fe64752361259af5f7bc027dab4c7ff78866df6aca987
D0461,12_joint_v4,data/12_joint_v4/D0461.json,JSON,630,b553dbbdd200a90cc7fcf05816b70558f047de1221c0d57339050354bd2d3f64
D0462,12_joint_v4,data/12_joint_v4/D0462.json,JSON,21663,39a389aa2047f0f8c1f5c9c9a369ea3e3389ae52383962d46b8622e7eca4de6b
D0463,12_joint_v4,data/12_joint_v4/D0463.json,JSON,7962,6279680af93763a0c6473a54cdb760336ec433a74aac795e3779108e036a4600
D0464,12_joint_v4,data/12_joint_v4/D0464.json,JSON,631,edd18695e891ab5b6f5eb134f28ebf38036cbf81b6fcea57600161d7943adba4
D0465,12_joint_v4,data/12_joint_v4/D0465.json,JSON,21570,38fdb164df6517f0300faa9418e63d81db0df7ff8b23dafd959007b35573e49c
D0466,12_joint_v4,data/12_joint_v4/D0466.json,JSON,7962,516691d470d0febf3d96a501fb792d0b8388937035c8d537a2a59aeb9415e16c
D0467,12_joint_v4,data/12_joint_v4/D0467.json,JSON,630,e8487ee74663c8b0422b86b0c936d7be86b9fa3df239bc3d176119e729925541
D0468,13_joint_v5,data/13_joint_v5/D0468.json,JSON,654964,2a5151cde1514c5c1a6819bcdf6d780b73a972671d289d6ad982dd03d3f3d4fd
D0469,13_joint_v5,data/13_joint_v5/D0469.json,JSON,257383,a782ec3bdfd84a6fc1b4f38acfb868ebe3327cc715e26d16c3367a908e172456
D0470,13_joint_v5,data/13_joint_v5/D0470.json,JSON,275860,a6df56ff7f2395d9cd5064b989276dd8d732a3a8538c7878e1351ff930f33a6d
D0471,13_joint_v5,data/13_joint_v5/D0471.json,JSON,182283,f77b0b9b7cff1d81ef9e05f601ae7de73c2171a980d1e750ef6f5246e1bf8b37
D0472,13_joint_v5,data/13_joint_v5/D0472.json,JSON,649053,d1f05c0d5650fae36982da4a536ca28ea35d900b79b21ec09838b01db1299ee1
D0473,13_joint_v5,data/13_joint_v5/D0473.json,JSON,209381,b30bf784c1df2d0dc06ba050ca3bfa29677cb682fb79ea8bceb8fce7655a49de
D0474,13_joint_v5,data/13_joint_v5/D0474.json,JSON,404367,0037c68b71cdf62adcbdf765b6b261779fa96d487b853adb0eb5abc204d65da9
D0475,13_joint_v5,data/13_joint_v5/D0475.json,JSON,268,9eed68204fde1fae7a4995025309674305bc36a92718657e3bf7a1a76d288ac1
D0476,13_joint_v5,data/13_joint_v5/D0476.json,JSON,889,2eb38a952fa76bcebd948902c444dd987ee644b72e8b60e0b514739fb977c7e5
D0477,13_joint_v5,data/13_joint_v5/D0477.json,JSON,1872,f70e6f90688552897c7e72a3e66b811d64021cd002c74f077501740fd7985478
D0478,13_joint_v5,data/13_joint_v5/D0478.json,JSON,272,6b8caa6fe68909f3f373187fc6d4af149dc5bb9b132f8f273eec0c70a2436975
D0479,13_joint_v5,data/13_joint_v5/D0479.json,JSON,2087,d78ecc56666d92c5daf21cc63411115710d46914b7ed09202f81d3cdc81c0163
D0480,13_joint_v5,data/13_joint_v5/D0480.json,JSON,787,c6ec2b4bec2c0b51e4a13f844e4100cdaef11afac9bb168c9bd734a3dd2c8130
D0481,13_joint_v5,data/13_joint_v5/D0481.json,JSON,32829,464ad4e0e0885829de5d1bb606d5039cb6bda680d2a17b2b7c386d0b8461af57
D0482,13_joint_v5,data/13_joint_v5/D0482.json,JSON,6505,15bf18e61972edfa4c2aba8dad53a1766f5e6de77952fb6391c27d2a7c39c8b9
D0483,13_joint_v5,data/13_joint_v5/D0483.json,JSON,573,0c81c922283dc3d3f2539034b07e48ae1b37e7d7b7bbff03c66448c77b7bb867
D0484,13_joint_v5,data/13_joint_v5/D0484.json,JSON,16522,1572ad11c588b1907062462bb833beb5fde8dbb745caed5a407b8c555748a754
D0485,13_joint_v5,data/13_joint_v5/D0485.csv,CSV,696,4b21dc6aaf6ac94fc6a3787e188c5329b3617f2d291ad007abbd0b3025c07111
D0486,13_joint_v5,data/13_joint_v5/D0486.json,JSON,362,ee86690b954bfe6bb4f84ede860d65beff7800d9fe5aa974ef99799421ffe4b2
D0487,13_joint_v5,data/13_joint_v5/D0487.csv,CSV,2229,b119d3086ce687132b4d8f883f951f5a313df00a3d5fa6cff0cc215a14d10531
D0488,13_joint_v5,data/13_joint_v5/D0488.json,JSON,573,6e7ef69fd224a641537b0a98b9425bba1d244cdbb35b987e64afb2eb9df3484a
D0489,13_joint_v5,data/13_joint_v5/D0489.json,JSON,23933,29068199487fb9f029d66f5092b9f2c8991413d0b37f3de7974813e2698f1a61
D0490,13_joint_v5,data/13_joint_v5/D0490.json,JSON,571,2caa13498c04f2a6c58264f8ad6a68d6a07b4cf9dfbcff248d8b194004449b57
D0491,13_joint_v5,data/13_joint_v5/D0491.json,JSON,18950,254bf2478cd06d2441c77b74b2133d39f0a7dedb06b2956d2edd5b1d17b75c8c
D0492,13_joint_v5,data/13_joint_v5/D0492.json,JSON,322,7cf92f7d6f3582e9378daa3e96d18dba1f08c98b984e100dbd84848910ff27f0
D0493,13_joint_v5,data/13_joint_v5/D0493.json,JSON,817,a7ac42ff9895aa37157c7d3e4ca801b34cc2dc52bd49e1e774c23db21d45bf1e
D0494,13_joint_v5,data/13_joint_v5/D0494.csv,CSV,443,e15ded69a5c0e780fca8ae11808218e7daf6fede189d9569de519f57dcba3a74
D0495,13_joint_v5,data/13_joint_v5/D0495.json,JSON,8358,463cbd38618524c793a1e4fe8598125872852d8a8df5c09f49b0237ee3cc5398
D0496,13_joint_v5,data/13_joint_v5/D0496.json,JSON,853178,7d9592f9aaa17468e52f95232f54f20e5bf3fc7e42e813a0bc7309aa73de1437
D0497,13_joint_v5,data/13_joint_v5/D0497.json,JSON,6944,cfe12878907951b90b2f2f85f0789190600895648e2c20835d2f8305582aa52d
D0498,13_joint_v5,data/13_joint_v5/D0498.json,JSON,3576,64b48e7748fb3559826ae59f663419915d16366544b10e5f3db96725da6d0fcd
D0499,13_joint_v5,data/13_joint_v5/D0499.json,JSON,623,7505ba1bf4fad5ecf82a37327cd792f1b10af71d7bf06495a9ba915b8cfdbc76
D0500,13_joint_v5,data/13_joint_v5/D0500.json,JSON,849774,739a7600300f84a8fcefc8fd75a634ab73bb5fd5405d899157f37d51b70afcff
D0501,13_joint_v5,data/13_joint_v5/D0501.json,JSON,8339,361ea40883201d2f341a3c3b407f2a2dbce0652dd36fd2b297f5411c9484bf0c
D0502,13_joint_v5,data/13_joint_v5/D0502.json,JSON,853208,7ea204d79e02b44242c73eb82fefa1dd52e2ec18ead1f19c66d62b7da83a1e20
D0503,13_joint_v5,data/13_joint_v5/D0503.json,JSON,6941,08b1a99afb02ba104324076e0a12784305c835c4c9393ed12bb0a2a90aaa829a
D0504,13_joint_v5,data/13_joint_v5/D0504.json,JSON,3577,e3ad46540559536a0ab21ae0d337ce43365fd6d4de6ad4bbc00a0b9f8e2c5a6e
D0505,13_joint_v5,data/13_joint_v5/D0505.json,JSON,613,439b675b52107ce65b4c24437b433876573eaee3d7db56dba570b4eadd212421
D0506,13_joint_v5,data/13_joint_v5/D0506.json,JSON,849801,de199cd5f67fb63129a7ac5e1a32e9acf9b84abb2ded0a687eb637afe986b823
D0507,13_joint_v5,data/13_joint_v5/D0507.json,JSON,8266,c594d87c5728fba71e9b636cd9f37ed03205cb39ddaf775fda8eca0ad2e56361
D0508,13_joint_v5,data/13_joint_v5/D0508.json,JSON,848660,51148a8e525e3d7a7ec24aaf5437550195f4d9ac5d5b08041479408ce3060901
D0509,13_joint_v5,data/13_joint_v5/D0509.json,JSON,6815,5c0ac7ef3e5b34de338d177367a1a9829a46fff1eebc679c7bf479fd4ec4d19f
D0510,13_joint_v5,data/13_joint_v5/D0510.json,JSON,3576,f4f2b64b9462454e901e2f1d6a1111df0bbeee94d65efeb0e8c6a28e47820167
D0511,13_joint_v5,data/13_joint_v5/D0511.json,JSON,631,74bbbe0d67494d788b399fd849d7ed3656f9aca566a7ccacd498ced0c5dd92e1
D0512,13_joint_v5,data/13_joint_v5/D0512.json,JSON,845395,15578302736f7c448c6beda2489b09be0e52496290732da09e89f03b944e8709
D0513,13_joint_v5,data/13_joint_v5/D0513.json,JSON,8296,01cca52b91fece68c076f3c782544072df6e5a3e39dc09c1e07943ddfe21647d
D0514,13_joint_v5,data/13_joint_v5/D0514.json,JSON,535734,b8f6a43c32efd5c16f9a733fdee00cce653023eeaa4b53f6300f7872f94cd3e7
D0515,13_joint_v5,data/13_joint_v5/D0515.json,JSON,6951,2a26704f0952a6c882008a1c76b64cdac9949dbde172672b08dd35e9e6bf3319
D0516,13_joint_v5,data/13_joint_v5/D0516.json,JSON,3576,a9094d2505442a627d1afe747b289cbc7c118ae0cdd7d325fe573251c2110517
D0517,13_joint_v5,data/13_joint_v5/D0517.json,JSON,622,49c7cf94690b4501a355c96d57892f27c9311ec3916cd98f02d0266b24d383cc
D0518,13_joint_v5,data/13_joint_v5/D0518.json,JSON,532312,80f040c1e36c0c0d8ac2d0ee8d7d391563441b45cf260ac3e6bf284e8c58096f
D0519,13_joint_v5,data/13_joint_v5/D0519.json,JSON,8340,1442782f699155cb0f05c9faeaec1a26c990deacd51fba2c3ee0db06eab8f709
D0520,13_joint_v5,data/13_joint_v5/D0520.json,JSON,535600,e53f8e8c12d029d70dc9caf06b02da70f9709e5742f3c180cfbeb7c0903e4c09
D0521,13_joint_v5,data/13_joint_v5/D0521.json,JSON,6947,b14f8ad7aea3729d4afe74f3226302bd46f3c8e79c53e5f541b9ebf0e97f7b5d
D0522,13_joint_v5,data/13_joint_v5/D0522.json,JSON,3577,13eea57ea824f832ffb32ed38a5c3ec4232e7d5fcc10863f60c05a5400d34da0
D0523,13_joint_v5,data/13_joint_v5/D0523.json,JSON,612,9bd6a1ce8c5c665211864429ffbf3c54cb1b14687f8c2126e62c52b0b6af3aa2
D0524,13_joint_v5,data/13_joint_v5/D0524.json,JSON,532187,dd8ed5ffcfa932773851584e9f3fc879743555280a3ec66fa66b402829667fbf
D0525,13_joint_v5,data/13_joint_v5/D0525.json,JSON,8225,5529e7669e327a2ab61811018069b5e5c97d51c59296621d35c662a6829571b3
D0526,13_joint_v5,data/13_joint_v5/D0526.json,JSON,531965,fcc401f93e8b253bf76d9c8ef960c2fc1fd3b1f344076170ca2de44e744ab002
D0527,13_joint_v5,data/13_joint_v5/D0527.json,JSON,6786,5c4bea4e05c230f7a1a95c9f31cc8316b38e0d5926756d529e3e10f200e5c457
D0528,13_joint_v5,data/13_joint_v5/D0528.json,JSON,3577,6610987a256417bf29d8931751e4a0179c3db5f150ce36892f490171cf980a22
D0529,13_joint_v5,data/13_joint_v5/D0529.json,JSON,630,0a89092eaf290951350865f62b92c12839aac13c89011bde36d3f4f08657594b
D0530,13_joint_v5,data/13_joint_v5/D0530.json,JSON,528721,1e2a35bf55a71784fe1a18a3be0fd6bdde62342b5662ffaec4ad724c7270e1e3
D0531,13_joint_v5,data/13_joint_v5/D0531.json,JSON,8311,07f068b6924e3d528114c670cc6f6baba311b08d1abec3562a060366264c7656
D0532,13_joint_v5,data/13_joint_v5/D0532.json,JSON,289777,4d57a7a50b3e9a58dc9a1d7860e4f7225bfa8dc9cd7519cab6dc0932ad381a89
D0533,13_joint_v5,data/13_joint_v5/D0533.json,JSON,6950,f84d26d3a6ff7e2cbfe8f371f0182c6c888e4bfb0424ca69257f894c24a7a6ac
D0534,13_joint_v5,data/13_joint_v5/D0534.json,JSON,3576,ecf2e77b2f16c7649c654ff84de0c348983df334ecd50ed972f052f7fa2e6a14
D0535,13_joint_v5,data/13_joint_v5/D0535.json,JSON,622,5775a468b76bd72e3b884d55f0bdd29c70042cbb3a32decf843d7c7c33114f50
